budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
180000000,"""[{""""id"""": 16"," """"name"""": """"Animation""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}]""",http://disney.go.com/disneypictures/wall-e/,10681,"""[{""""id"""": 9799"," """"name"""": """"romantic comedy""""}]""",en,WALL·E,"WALL·E is the last robot left on an Earth that has been overrun with garbage and all humans have fled to outer space. For 700 years he has continued to try and clean up the mess, but has developed some rather interesting human-like qualities. When a ship arrives with a sleek new type of robot, WALL·E thinks he's finally found a friend and stows away on the ship when it leaves.",66.390712,"""[{""""name"""": """"Walt Disney Pictures"""""," """"id"""": 2}"," {""""name"""": """"Pixar Animation Studios"""""," """"id"""": 3}"," {""""name"""": """"FortyFour Studios"""""," """"id"""": 93408}]""","""[{""""iso_3166_1"""": """"US"""""
200000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}]""",http://www.sonypictures.com/movies/2012,14161,"""[{""""id"""": 2163"," """"name"""": """"civilization""""}"," {""""id"""": 5096"," """"name"""": """"natural disaster""""}"," {""""id"""": 10150"," """"name"""": """"end of the world""""}"," {""""id"""": 10617"," """"name"""": """"disaster""""}"," {""""id"""": 12332"," """"name"""": """"apocalypse""""}"," {""""id"""": 14796"
200000000,"""[{""""id"""": 16"," """"name"""": """"Animation""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}]""",http://disney.go.com/disneypictures/achristmascarol/?cmp=dcom_VAN_WDSHE_ACC_van_dcomcc__Extl,17979,"""[{""""id"""": 65"," """"name"""": """"holiday""""}"," {""""id"""": 818"," """"name"""": """"based on novel""""}"," {""""id"""": 8250"," """"name"""": """"victorian england""""}"," {""""id"""": 10594"," """"name"""": """"money""""}"," {""""id"""": 33965"," """"name"""": """"christmas eve""""}"," {""""id"""": 33966"," """"name"""": """"scrooge""""}"," {""""id"""": 161174"
176000003,"""[{""""id"""": 878"," """"name"""": """"Science Fiction""""}"," {""""id"""": 14"," """"name"""": """"Fantasy""""}"," {""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}]""",http://www.jupiterascending.com,76757,"""[{""""id"""": 306"," """"name"""": """"jupiter""""}"," {""""id"""": 9882"," """"name"""": """"space""""}"," {""""id"""": 187056"," """"name"""": """"woman director""""}"," {""""id"""": 209714"," """"name"""": """"3d""""}"," {""""id"""": 212760"
180000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}]""",http://legendoftarzan.com,258489,"""[{""""id"""": 409"," """"name"""": """"africa""""}"," {""""id"""": 5650"," """"name"""": """"feral child""""}"," {""""id"""": 7347"," """"name"""": """"tarzan""""}"," {""""id"""": 10787"," """"name"""": """"jungle""""}"," {""""id"""": 158130"," """"name"""": """"animal attack""""}]""",en,The Legend of Tarzan,"Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment."
178000000,"""[{""""id"""": 878"," """"name"""": """"Science Fiction""""}]""",http://www.foxmovies.com/movies/x-men-apocalypse,246655,"""[{""""id"""": 1852"," """"name"""": """"mutant""""}"," {""""id"""": 4769"," """"name"""": """"supernatural powers""""}"," {""""id"""": 8828"," """"name"""": """"marvel comic""""}"," {""""id"""": 9715"," """"name"""": """"superhero""""}"," {""""id"""": 9717"," """"name"""": """"based on comic book""""}"," {""""id"""": 10761"," """"name"""": """"superhuman""""}"," {""""id"""": 12332"," """"name"""": """"apocalypse""""}"," {""""id"""": 155030"
185000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 80"," """"name"""": """"Crime""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://thedarkknight.warnerbros.com/dvdsite/,155,"""[{""""id"""": 849"," """"name"""": """"dc comics""""}"," {""""id"""": 853"," """"name"""": """"crime fighter""""}"," {""""id"""": 1308"," """"name"""": """"secret identity""""}"," {""""id"""": 3151"," """"name"""": """"scarecrow""""}"," {""""id"""": 4426"
175000000,"""[{""""id"""": 16"," """"name"""": """"Animation""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}]""",http://disney.go.com/disneypictures/up/,14160,"""[{""""id"""": 965"," """"name"""": """"age difference""""}"," {""""id"""": 1291"," """"name"""": """"central and south america""""}"," {""""id"""": 9903"," """"name"""": """"balloon""""}"," {""""id"""": 10336"," """"name"""": """"animation""""}"," {""""id"""": 175715"
175000000,"""[{""""id"""": 16"," """"name"""": """"Animation""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}]""",http://www.monstersvsaliens.com/,15512,"""[{""""id"""": 9951"," """"name"""": """"alien""""}"," {""""id"""": 10891"," """"name"""": """"giant robot""""}"," {""""id"""": 179431"," """"name"""": """"duringcreditsstinger""""}]""",en,Monsters vs Aliens,"When Susan Murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. The military jumps into action and captures Susan, secreting her away to a covert government compound. She is renamed Ginormica and placed in confinement with a ragtag group of Monsters..."
140000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}]""",http://www.ironmanmovie.com/,1726,"""[{""""id"""": 539"," """"name"""": """"middle east""""}"," {""""id"""": 6163"," """"name"""": """"arms dealer""""}"," {""""id"""": 8613"," """"name"""": """"malibu""""}"," {""""id"""": 8828"," """"name"""": """"marvel comic""""}"," {""""id"""": 9715"," """"name"""": """"superhero""""}"," {""""id"""": 9717"
170000000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}]""",http://www.hugomovie.com/,44826,"""[{""""id"""": 295"," """"name"""": """"library""""}"," {""""id"""": 1507"," """"name"""": """"clock""""}"," {""""id"""": 2793"," """"name"""": """"film director""""}"," {""""id"""": 2849"," """"name"""": """"key""""}"," {""""id"""": 4290"," """"name"""": """"toy""""}"," {""""id"""": 5202"
145000000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 14"," """"name"""": """"Fantasy""""}]""",http://www.themummy.com/,1735,[],en,The Mummy: Tomb of the Dragon Emperor,"Archaeologist Rick O'Connell travels to China, pitting him against an emperor from the 2,000-year-old Han dynasty who's returned from the dead to pursue a quest for world domination. This time, O'Connell enlists the help of his wife and son to quash the so-called 'Dragon Emperor' and his abuse of supernatural power.",60.034162,"""[{""""name"""": """"Universal Pictures"""""," """"id"""": 33}"," {""""name"""": """"China Film Co-Production Corporation"""""," """"id"""": 2269}"," {""""name"""": """"Relativity Media"""""," """"id"""": 7295}"
175000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 80"," """"name"""": """"Crime""""}"," {""""id"""": 14"," """"name"""": """"Fantasy""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}]""",http://www.suicidesquad.com/,297761,"""[{""""id"""": 849"," """"name"""": """"dc comics""""}"," {""""id"""": 1296"," """"name"""": """"shared universe""""}"," {""""id"""": 2095"," """"name"""": """"anti hero""""}"," {""""id"""": 3269"
175000000,"""[{""""id"""": 14"," """"name"""": """"Fantasy""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}]""",http://www.evanalmighty.com/,2698,"""[{""""id"""": 494"," """"name"""": """"father son relationship""""}"," {""""id"""": 1850"," """"name"""": """"daily life""""}"," {""""id"""": 2587"," """"name"""": """"married couple""""}"," {""""id"""": 3848"," """"name"""": """"support""""}"," {""""id"""": 5905"," """"name"""": """"father""""}"," {""""id"""": 6038"
178000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}]""",http://www.edgeoftomorrowmovie.com/,137113,"""[{""""id"""": 563"," """"name"""": """"deja vu""""}"," {""""id"""": 1521"," """"name"""": """"time warp""""}"," {""""id"""": 2062"," """"name"""": """"restart""""}"," {""""id"""": 4565"," """"name"""": """"dystopia""""}"," {""""id"""": 6091"," """"name"""": """"war""""}"," {""""id"""": 9951"," """"name"""": """"alien""""}"," {""""id"""": 11109"
175000000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}]""",http://www.gijoemovie.com/,14869,"""[{""""id"""": 949"," """"name"""": """"terrorist""""}"," {""""id"""": 1328"," """"name"""": """"secret""""}"," {""""id"""": 1562"," """"name"""": """"hostage""""}"," {""""id"""": 1576"," """"name"""": """"technology""""}"," {""""id"""": 3467"
175000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 16"," """"name"""": """"Animation""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}]""",http://movies.disney.com/inside-out,150540,"""[{""""id"""": 1566"," """"name"""": """"dream""""}"," {""""id"""": 6513"," """"name"""": """"cartoon""""}"," {""""id"""": 7942"," """"name"""": """"imaginary friend""""}"," {""""id"""": 10336"," """"name"""": """"animation""""}"," {""""id"""": 18035"
175000000,"""[{""""id"""": 10751"," """"name"""": """"Family""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 14"," """"name"""": """"Fantasy""""}]""",http://movies.disney.com/the-jungle-book-2016,278927,"""[{""""id"""": 818"," """"name"""": """"based on novel""""}"," {""""id"""": 1585"," """"name"""": """"snake""""}"," {""""id"""": 1994"," """"name"""": """"wolf""""}"," {""""id"""": 2857"," """"name"""": """"elephant""""}"," {""""id"""": 4809"
200000000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}]""",http://www.ironmanmovie.com/,10138,"""[{""""id"""": 8613"," """"name"""": """"malibu""""}"," {""""id"""": 8828"," """"name"""": """"marvel comic""""}"," {""""id"""": 9715"," """"name"""": """"superhero""""}"," {""""id"""": 9717"," """"name"""": """"based on comic book""""}"," {""""id"""": 9748"," """"name"""": """"revenge""""}"," {""""id"""": 179430"
170000000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 14"," """"name"""": """"Fantasy""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.snowwhiteandthehuntsman.com/,58595,"""[{""""id"""": 2011"," """"name"""": """"queen""""}"," {""""id"""": 2343"," """"name"""": """"magic""""}"," {""""id"""": 3205"," """"name"""": """"fairy tale""""}"," {""""id"""": 4978"," """"name"""": """"immortality""""}"," {""""id"""": 5774"," """"name"""": """"forest""""}"," {""""id"""": 9758"
180000000,"""[{""""id"""": 14"," """"name"""": """"Fantasy""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",http://movies.disney.com/maleficent,102651,"""[{""""id"""": 3205"," """"name"""": """"fairy tale""""}"," {""""id"""": 3289"," """"name"""": """"villain""""}"," {""""id"""": 7430"," """"name"""": """"sleeping beauty""""}"," {""""id"""": 177895"
170000000,"""[{""""id"""": 878"," """"name"""": """"Science Fiction""""}"," {""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://www.dawnofapes.com/,119450,"""[{""""id"""": 3077"," """"name"""": """"leader""""}"," {""""id"""": 4090"," """"name"""": """"colony""""}"," {""""id"""": 4458"," """"name"""": """"post-apocalyptic""""}"," {""""id"""": 4565"," """"name"""": """"dystopia""""}"," {""""id"""": 5774"
170000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}]""",http://www.captainamericathewintersoldiermovie.com,100402,"""[{""""id"""": 521"," """"name"""": """"washington d.c.""""}"," {""""id"""": 2964"," """"name"""": """"future""""}"," {""""id"""": 5539"," """"name"""": """"shield""""}"," {""""id"""": 8828"," """"name"""": """"marvel comic""""}"," {""""id"""": 9715"," """"name"""": """"superhero""""}"," {""""id"""": 9717"
165000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 14"," """"name"""": """"Fantasy""""}"," {""""id"""": 16"," """"name"""": """"Animation""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}]""",http://www.shrekforeverafter.com/,10192,"""[{""""id"""": 189111"," """"name"""": """"ogre""""}"," {""""id"""": 209714"," """"name"""": """"3d""""}]""",en,Shrek Forever After,"A bored and domesticated Shrek pacts with deal-maker Rumpelstiltskin to get back to feeling like a real ogre again, but when he's duped and sent to a twisted version of Far Far Away—where Rumpelstiltskin is king, ogres are hunted, and he and Fiona have never met—he sets out to restore his world and reclaim his true love."
190000000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}"," {""""id"""": 9648"," """"name"""": """"Mystery""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}]""",http://movies.disney.com/tomorrowland,158852,"""[{""""id"""": 1436"," """"name"""": """"inventor""""}"," {""""id"""": 12332"," """"name"""": """"apocalypse""""}"," {""""id"""": 40850"," """"name"""": """"destiny""""}"," {""""id"""": 156395"," """"name"""": """"imax""""}"," {""""id"""": 173276"
165000000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}"," {""""id"""": 16"," """"name"""": """"Animation""""}"," {""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://movies.disney.com/big-hero-6,177572,"""[{""""id"""": 380"," """"name"""": """"brother brother relationship""""}"," {""""id"""": 1701"," """"name"""": """"hero""""}"," {""""id"""": 2276"," """"name"""": """"talent""""}"," {""""id"""": 9748"
165000000,"""[{""""id"""": 10751"," """"name"""": """"Family""""}"," {""""id"""": 16"," """"name"""": """"Animation""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}]""",http://disney.go.com/wreck-it-ralph,82690,"""[{""""id"""": 825"," """"name"""": """"support group""""}"," {""""id"""": 3977"," """"name"""": """"product placement""""}"," {""""id"""": 6733"," """"name"""": """"bullying""""}"," {""""id"""": 10039"," """"name"""": """"racing""""}"," {""""id"""": 10547"
165000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}]""",http://www.warof1996.com,47933,"""[{""""id"""": 12026"," """"name"""": """"alternate history""""}"," {""""id"""": 14909"," """"name"""": """"alien invasion""""}]""",en,Independence Day: Resurgence,"We always knew they were coming back. Using recovered alien technology, the nations of Earth have collaborated on an immense defense program to protect the planet. But nothing can prepare us for the aliens’ advanced and unprecedented force. Only the ingenuity of a few brave men and women can bring our world back from the brink of extinction.",48.775723,"""[{""""name"""": """"Twentieth Century Fox Film Corporation"""""," """"id"""": 306}"," {""""name"""": """"Centropolis Entertainment"""""
165000000,"""[{""""id"""": 14"," """"name"""": """"Fantasy""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 16"," """"name"""": """"Animation""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}]""",http://www.howtotrainyourdragon.com/,10191,"""[{""""id"""": 334"," """"name"""": """"flying""""}"," {""""id"""": 1318"," """"name"""": """"blacksmith""""}"," {""""id"""": 1395"," """"name"""": """"arena""""}"," {""""id"""": 2041"," """"name"""": """"island""""}"," {""""id"""": 3752"
170000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}]""",http://marvel.com/guardians,118340,"""[{""""id"""": 8828"," """"name"""": """"marvel comic""""}"," {""""id"""": 9831"," """"name"""": """"spaceship""""}"," {""""id"""": 9882"," """"name"""": """"space""""}"," {""""id"""": 12405"," """"name"""": """"outer space""""}"," {""""id"""": 13014"," """"name"""": """"orphan""""}"," {""""id"""": 175428"
